id,kfold,sentiment,lr_tfidf_pred
5721,0,1,0.3552838778701865
5722,0,1,0.8719692924154859
5723,0,1,0.9119093008147086
5724,0,1,0.8432563862087912
5725,0,0,0.02089765738794333
5726,0,0,0.20281401095447568
5727,0,0,0.3235611047487045
5728,0,0,0.15270884801462228
5729,0,0,0.04863257759160547
5730,0,1,0.7889385788553422
5731,0,0,0.5301285168384828
5732,0,0,0.03315239774842358
5733,0,0,0.6601100046103446
5734,0,1,0.6859058573004465
5735,0,0,0.329715388388253
5736,0,0,0.0410493805133432
5737,0,1,0.9766064705593117
5738,0,1,0.7274070375028726
5739,0,0,0.09139436353821563
5740,0,1,0.9354778126496662
5741,0,0,0.20629152217716143
5742,0,0,0.001672013732938583
5743,0,0,0.056178986163961886
5744,0,1,0.5395664245489278
5745,0,0,0.12560071545954224
5746,0,1,0.6885820952466786
5747,0,1,0.6071449987471035
5748,0,0,0.6234650531685086
5749,0,0,0.6045968859519835
5750,0,0,0.0335548515271669
5751,0,0,0.7182525805108201
5752,0,0,0.009055233738247313
5753,0,1,0.9594099301584503
5754,0,0,0.05598051504816117
5755,0,0,0.4103218560020621
5756,0,0,0.2701967329764233
5757,0,0,0.20174398028316584
5758,0,1,0.567873221192842
5759,0,1,0.8535089490120755
5760,0,1,0.8336163167684192
5761,0,1,0.8970885692943635
5762,0,1,0.9267771019757037
5763,0,0,0.43358630255797354
5764,0,1,0.8959528122431721
5765,0,0,0.8196864884679297
5766,0,0,0.036258974187773914
5767,0,1,0.590885943646671
5768,0,0,0.11749426127241772
5769,0,1,0.39820345370434496
5770,0,0,0.5940942613545864
5771,0,0,0.008511512396074906
5772,0,0,0.4475663357941062
5773,0,0,0.015630148071925976
5774,0,0,0.7772075205632814
5775,0,1,0.7550231976703436
5776,0,1,0.8768877898520676
5777,0,1,0.6950040718777541
5778,0,0,0.6215332875863223
5779,0,0,0.30224199543830393
5780,0,0,0.045654804761703326
5781,0,1,0.782966252467229
5782,0,0,0.060643305702541575
5783,0,1,0.9295315913880621
5784,0,0,0.3146715643896916
5785,0,0,0.01561357011783286
5786,0,0,0.046328111025269604
5787,0,1,0.7857461275599599
5788,0,1,0.49933763781606905
5789,0,0,0.08315485348860853
5790,0,0,0.013052342396506824
5791,0,0,0.26284444915889715
5792,0,0,0.5446922083179168
5793,0,0,0.004530140865994548
5794,0,1,0.7748146178859471
5795,0,0,0.026732854925601107
5796,0,1,0.8692832193374241
5797,0,1,0.5927427491314389
5798,0,1,0.8722331986489718
5799,0,0,0.10462950902922322
5800,0,0,0.2965498075403852
5801,0,1,0.3689234150321275
5802,0,0,0.08369734511674966
5803,0,0,0.02647151540753602
5804,0,1,0.8957227854478373
5805,0,0,0.002199465917327495
5806,0,1,0.9776437385521599
5807,0,1,0.8387281533882781
5808,0,1,0.9295998165093506
5809,0,1,0.9674634856401442
5810,0,1,0.9473483572232784
5811,0,0,0.15850980091013323
5812,0,0,0.11211611309656526
5813,0,0,0.33304694496124115
5814,0,1,0.752474116204645
5815,0,0,0.5799944289287395
5816,0,0,0.05883209726937823
5817,0,0,0.31244379179538573
5818,0,1,0.9535414252135223
5819,0,1,0.8493940309837493
5820,0,1,0.7115928310560546
5821,0,0,0.01075436613901972
5822,0,0,0.07931469905459368
5823,0,0,0.14647262733934702
5824,0,1,0.98957271631948
5825,0,1,0.9479075057788484
5826,0,1,0.6767578441264135
5827,0,0,0.27180551203147363
5828,0,1,0.16822572859260748
5829,0,1,0.8940283544148627
5830,0,1,0.8278577759547636
5831,0,0,0.25083902339385117
5832,0,1,0.7429997171629631
5833,0,0,0.24204595630024053
5834,0,0,0.7175669580716808
5835,0,0,0.06317560476889567
5836,0,1,0.8938465005229672
5837,0,0,0.04044984916311657
5838,0,1,0.6709265389053878
5839,0,1,0.7650922194021293
5840,0,0,0.7326266766036913
5841,0,1,0.9896308824306609
5842,0,0,0.024213348293261692
5843,0,0,0.2591403526179836
5844,0,0,0.12881099027757084
5845,0,1,0.3668546986944068
5846,0,1,0.9708222521943419
5847,0,0,0.3636315806532323
5848,0,0,0.19005493350368544
5849,0,1,0.9606847490912706
5850,0,1,0.818000247460745
5851,0,0,0.1531090823164405
5852,0,0,0.4497463529071356
5853,0,1,0.7855830760837834
5854,0,1,0.9885468301046143
5855,0,0,0.3127765191341532
5856,0,1,0.22518085484250142
5857,0,0,0.024559356807061214
5858,0,1,0.7164370338065079
5859,0,1,0.9670971141439285
5860,0,0,0.023321357727784427
5861,0,1,0.827215536607602
5862,0,1,0.5472882554437785
5863,0,0,0.28013196295881926
5864,0,0,0.005146314292888817
5865,0,1,0.8956113394817946
5866,0,1,0.773741760170543
5867,0,0,0.11530176480118651
5868,0,1,0.8354088584334174
5869,0,0,0.15121039482419454
5870,0,1,0.9739837792010769
5871,0,1,0.7057799634535719
5872,0,1,0.8843272449676108
5873,0,1,0.9543379573085053
5874,0,0,0.24903509707474222
5875,0,1,0.9104849611446543
5876,0,1,0.9412183483094126
5877,0,0,0.3148696821101472
5878,0,1,0.9233677376378877
5879,0,1,0.9423861522951343
5880,0,0,0.023407153442539966
5881,0,1,0.9886471948389641
5882,0,0,0.020603140276331443
5883,0,1,0.9897289742301024
5884,0,1,0.26255871402134656
5885,0,0,0.016247137130137593
5886,0,1,0.8499970426603474
5887,0,1,0.4454237947634426
5888,0,0,0.3541598252167434
5889,0,0,0.08709925085457935
5890,0,0,0.7939567383739596
5891,0,0,0.5535199639217004
5892,0,1,0.6177159461722632
5893,0,1,0.7353538736608843
5894,0,0,0.6160049560334756
5895,0,1,0.9550002279150691
5896,0,0,0.2422543081237093
5897,0,1,0.8754544930970011
5898,0,0,0.0745340430457945
5899,0,1,0.5903139144868884
5900,0,1,0.6582572516470877
5901,0,1,0.8938146836508152
5902,0,1,0.9628562618436586
5903,0,1,0.7641085177574568
5904,0,1,0.9791197960392102
5905,0,1,0.8076920657876385
5906,0,1,0.9337280238549186
5907,0,0,0.5144109423818971
5908,0,0,0.35092794572248764
5909,0,1,0.8259350159753257
5910,0,1,0.7290512664781482
5911,0,0,0.003116816607036463
5912,0,0,0.24403428869323293
5913,0,1,0.9237486006941664
5914,0,1,0.9142908979833084
5915,0,0,0.02425123458577613
5916,0,1,0.5710660328078752
5917,0,1,0.8518147725931502
5918,0,0,0.0036877076583925143
5919,0,1,0.9335537851375054
5920,0,0,0.029048030759118656
5921,0,0,0.20458340612096793
5922,0,0,0.35592612310901284
5923,0,1,0.7505985769448276
5924,0,0,0.03279333954335153
5925,0,0,0.09801847441307564
5926,0,0,0.35527785905104303
5927,0,1,0.8248195833671839
5928,0,1,0.9466439679338262
5929,0,1,0.8618032752265635
5930,0,0,0.04355481340099094
5931,0,0,0.07037365996899106
5932,0,1,0.977911949486602
5933,0,0,0.5562280497631878
5934,0,1,0.6396429235482997
5935,0,0,0.007834238023118483
5936,0,0,0.7742882242192743
5937,0,1,0.8460033116259229
5938,0,0,0.009863046919326206
5939,0,1,0.6728323469524357
5940,0,0,0.660523154106897
5941,0,0,0.900390406214316
5942,0,0,0.17732197546434134
5943,0,1,0.9266060566859579
5944,0,1,0.9329130196967365
5945,0,0,0.3399196433859422
5946,0,0,0.23001494309331455
5947,0,0,0.5050337691190273
5948,0,0,0.1710802403654136
5949,0,1,0.10665951399439204
5950,0,0,0.2296799897824072
5951,0,1,0.8979422225473491
5952,0,0,0.2918857050211104
5953,0,0,0.47969292820234677
5954,0,1,0.8795613007656189
5955,0,0,0.03306829215429804
5956,0,1,0.6388580407280152
5957,0,0,0.2111763148386877
5958,0,1,0.9603107300685566
5959,0,0,0.09943468147550119
5960,0,0,0.04412947150462373
5961,0,0,0.027982489923810326
5962,0,1,0.7337931322324873
5963,0,0,0.08240802510283794
5964,0,1,0.5825874714176016
5965,0,1,0.8816456997979029
5966,0,0,0.16768673746975188
5967,0,1,0.47739297410045967
5968,0,1,0.7837310779373388
5969,0,1,0.6608625450626943
5970,0,0,0.6924982455955186
5971,0,0,0.010019197850058418
5972,0,1,0.04939444243730854
5973,0,0,0.8619853359480831
5974,0,0,0.039770925079948304
5975,0,1,0.9197404886847782
5976,0,0,0.04866538932815099
5977,0,1,0.9921273871110999
5978,0,0,0.001937604649958916
5979,0,1,0.9741266520807947
5980,0,1,0.9056586393294005
5981,0,1,0.9881591686165844
5982,0,0,0.009169775373469644
5983,0,1,0.5442605260143707
5984,0,1,0.8975223003637423
5985,0,0,0.46403839827507515
5986,0,1,0.9680757619894933
5987,0,0,0.395620581565411
5988,0,0,0.4306164589655658
5989,0,0,0.7459775640337648
5990,0,0,0.09639301777520973
5991,0,0,0.0303926371628653
5992,0,0,0.00935682466681476
5993,0,1,0.9940382067436018
5994,0,1,0.7746666515720698
5995,0,1,0.9868277866014628
5996,0,0,0.5588511897940278
5997,0,1,0.7855800852377813
5998,0,0,0.6603686921971719
5999,0,0,0.014983793102075909
6000,0,0,0.40146128780447204
6001,0,0,0.2313840868763511
6002,0,1,0.8181492248651934
6003,0,0,0.016706581226181242
6004,0,0,0.07128688363653853
6005,0,1,0.9814511952673891
6006,0,0,0.0048282723748498966
6007,0,1,0.9961800064788568
6008,0,1,0.9693094090273985
6009,0,0,0.2761488890274104
6010,0,1,0.4869171328177546
6011,0,0,0.14876445169494804
6012,0,1,0.8752030074057138
6013,0,1,0.9558682635505766
6014,0,0,0.07546183885315384
6015,0,1,0.20020070461181108
6016,0,1,0.9894355418327315
6017,0,0,0.38602887906248584
6018,0,0,0.16230467907671145
6019,0,1,0.838256298743277
6020,0,0,0.8482019260202922
6021,0,0,0.034681726996288735
6022,0,0,0.053479509150438066
6023,0,0,0.12280858107218343
6024,0,0,0.150711375750575
6025,0,1,0.8760799424351005
6026,0,0,0.022456937050544582
6027,0,0,0.0023377655667763224
6028,0,0,0.12461438007611073
6029,0,1,0.8289274016212643
6030,0,0,0.2072162567713399
6031,0,0,0.13365601338472574
6032,0,1,0.8054115286564132
6033,0,0,0.4742031599113501
6034,0,0,0.8036316539031773
6035,0,1,0.9438545336024389
6036,0,1,0.8101756340510772
6037,0,0,0.03366521578929567
6038,0,0,0.30805869413188064
6039,0,0,0.18223958413712593
6040,0,1,0.8853088774971473
6041,0,0,0.09989261434160898
6042,0,0,0.0672101940646498
6043,0,0,0.3178520053855526
6044,0,0,0.24610330046523918
6045,0,1,0.777596760387545
6046,0,1,0.9599290538535354
6047,0,1,0.44925854111608327
6048,0,1,0.8345799581419406
6049,0,1,0.9287901622275856
6050,0,1,0.01296626426896711
6051,0,1,0.8709859324007474
6052,0,1,0.18950485509429135
6053,0,1,0.8846612666032704
6054,0,0,0.2908954443222506
6055,0,1,0.8475212930914957
6056,0,0,0.09580104138696019
6057,0,0,0.22001700217153405
6058,0,1,0.4635075470344683
6059,0,0,0.7083369824316549
6060,0,0,0.019925764403439086
6061,0,1,0.3099753960305916
6062,0,0,0.06219941727745139
6063,0,1,0.9749288479085566
6064,0,1,0.9830672959569032
6065,0,1,0.2795981494012044
6066,0,0,0.05069149550755857
6067,0,0,0.19251403559996141
6068,0,0,0.21045187349939454
6069,0,0,0.1833834391973483
6070,0,0,0.05997043835433818
6071,0,1,0.931246174286366
6072,0,0,0.07383794256779437
6073,0,1,0.923981382743673
6074,0,1,0.5488536861336885
6075,0,1,0.8660002372316159
6076,0,1,0.1991882548951385
6077,0,0,0.5231540156931559
6078,0,0,0.014650146879864202
6079,0,0,0.346115102917808
6080,0,1,0.8711223108624925
6081,0,1,0.43381118638163924
6082,0,0,0.0015759466402146568
6083,0,0,0.1863304180388781
6084,0,1,0.2972795974947715
6085,0,0,0.005772956515678863
6086,0,0,0.2278682497593462
6087,0,1,0.7975156098587528
6088,0,1,0.8887610765002575
6089,0,1,0.9431053115132543
6090,0,1,0.8338102190999364
6091,0,1,0.8598165641710803
6092,0,1,0.9997700796462712
6093,0,0,0.46677120520624826
6094,0,1,0.8747453981145125
6095,0,0,0.41989525429306507
6096,0,1,0.9802616072062004
6097,0,1,0.24893665120220462
6098,0,1,0.8036368626191868
6099,0,0,0.0896184758702469
6100,0,0,0.36611979572802533
6101,0,0,0.3656952239499256
6102,0,0,0.033374203744806756
6103,0,0,0.6012689394551953
6104,0,1,0.44527984710490887
6105,0,0,0.005788789980336738
6106,0,0,0.004131127880434324
6107,0,1,0.8914369977291424
6108,0,0,0.04868957440971435
6109,0,0,0.009128678524390789
6110,0,0,0.2950579221909669
6111,0,0,0.0114300236573512
6112,0,0,0.7180117011383172
6113,0,0,0.07170402481928184
6114,0,1,0.6741649255573069
6115,0,1,0.9465571197220776
6116,0,0,0.09002633754972679
6117,0,0,0.0942368540341904
6118,0,1,0.9771901328029193
6119,0,0,0.10153529917600201
6120,0,1,0.7699284565301588
6121,0,1,0.9435556824173625
6122,0,1,0.970856273337827
6123,0,1,0.33799589944059494
6124,0,0,0.6284399692570732
6125,0,0,0.26870554440016925
6126,0,1,0.4420670437100131
6127,0,1,0.9751174666210612
6128,0,0,0.22468666012213362
6129,0,0,0.05735556181576951
6130,0,1,0.9837554182473591
6131,0,1,0.8937052683543107
6132,0,0,0.33573408538605776
6133,0,1,0.8389883605100581
6134,0,1,0.7158248405451503
6135,0,0,0.07408276710429881
6136,0,0,0.4903578698617546
6137,0,0,0.04805870186898084
6138,0,0,0.010975662932896188
6139,0,1,0.9463928095810348
6140,0,1,0.8672729745700188
6141,0,1,0.658435102958454
6142,0,0,0.012081566507592114
6143,0,1,0.8894888951675901
6144,0,0,0.295938539631547
6145,0,0,0.09574280250300175
6146,0,1,0.624335715833849
6147,0,0,0.13604187454885788
6148,0,1,0.9800880578921065
6149,0,1,0.7552524219244472
6150,0,1,0.2181661876838963
6151,0,1,0.19285352675106937
6152,0,0,0.32378407886941024
6153,0,0,0.8581701340232154
6154,0,0,0.08948595336491165
6155,0,1,0.5918786688728773
6156,0,1,0.9294474093297473
6157,0,1,0.790988730982837
6158,0,1,0.36692196096099716
6159,0,0,0.029496389076338444
6160,0,0,0.005184592304727614
6161,0,1,0.6707800093948457
6162,0,1,0.9909044908784123
6163,0,1,0.8542102252595465
6164,0,0,0.4994601212466496
6165,0,1,0.857239054983055
6166,0,0,0.15852284714427006
6167,0,1,0.22826208230767586
6168,0,0,0.008158446809191729
6169,0,0,0.01184978213630354
6170,0,1,0.8106019339509415
6171,0,1,0.7652316759052988
6172,0,1,0.6003604610100485
6173,0,0,0.14506398999977216
6174,0,0,0.3215240169544838
6175,0,0,0.2285586643338481
6176,0,0,0.0048865268123885345
6177,0,1,0.9447854946189954
6178,0,0,0.5931792505219345
6179,0,0,0.10180948120398921
6180,0,1,0.8911425741700635
6181,0,1,0.9349620551289577
6182,0,1,0.7133291037767372
6183,0,1,0.9119251532221117
6184,0,1,0.510755538527382
6185,0,0,0.4057215014202955
6186,0,0,0.3520689475147007
6187,0,0,0.4461008899435437
6188,0,0,0.21857334279114365
6189,0,0,0.0026098477459134267
6190,0,0,0.7434117677318973
6191,0,0,0.2831466585965144
6192,0,0,0.30634737703402826
6193,0,1,0.7258915613757013
6194,0,0,0.050083781240745195
6195,0,0,0.3891099385021418
6196,0,1,0.9161477365640621
6197,0,1,0.4735424948904482
6198,0,0,0.014067331310285053
6199,0,1,0.95616839570246
6200,0,0,0.5444218060022467
6201,0,1,0.9358720608381179
6202,0,0,0.050339991840319565
6203,0,0,0.1408722118165711
6204,0,1,0.8996247263786897
6205,0,1,0.9001237797923863
6206,0,1,0.8484320655740457
6207,0,0,0.21792252716343785
6208,0,0,0.6085589009459533
6209,0,1,0.7171928536454694
6210,0,0,0.1110744535880878
6211,0,0,0.331261046522431
6212,0,1,0.2695213501310905
6213,0,0,0.033887987147871765
6214,0,0,0.3574671390864774
6215,0,1,0.9687459829742823
6216,0,1,0.9540126451174616
6217,0,1,0.9887879199771463
6218,0,0,0.021220399676878002
6219,0,0,0.19980887565781857
6220,0,0,0.31433899613066596
6221,0,1,0.8601795982679179
6222,0,1,0.9656103598062392
6223,0,1,0.9277353279629067
6224,0,0,0.009815258598405013
6225,0,0,0.6163926798248796
6226,0,1,0.8829394528556694
6227,0,1,0.5141811996918904
6228,0,1,0.3011751109265791
6229,0,1,0.6915667167079299
6230,0,1,0.8038095392627753
6231,0,1,0.3505485411668009
6232,0,0,0.2711048512390845
6233,0,0,0.15855861585959322
6234,0,0,0.19922027631536768
6235,0,0,0.366123004500239
6236,0,0,0.08166673938436204
6237,0,1,0.25910179706033926
6238,0,1,0.6977341272539203
6239,0,0,0.03262679959748283
6240,0,0,0.04317035774957729
6241,0,1,0.7181482617885773
6242,0,0,0.24001314392481293
6243,0,1,0.954405540551838
6244,0,0,0.10796468775028087
6245,0,1,0.8872314518984235
6246,0,0,0.17459775173399428
6247,0,1,0.8226777812015222
6248,0,0,0.7266224690001423
6249,0,1,0.530830422536501
6250,0,1,0.4992428052379246
6251,0,1,0.09356616122639798
6252,0,0,0.5898730111253715
6253,0,0,0.044052783981945134
6254,0,0,0.25424948246850426
6255,0,1,0.3198073333320203
6256,0,0,0.21557517051062428
6257,0,0,0.2262864802832323
6258,0,0,0.251533651176697
6259,0,1,0.7008726037952707
6260,0,0,0.3725483456998217
6261,0,0,0.0019002098598745638
6262,0,0,0.05275039767770298
6263,0,0,0.09103195406834962
6264,0,0,0.871798823226582
6265,0,0,0.6221518644714351
6266,0,1,0.9975163087698276
6267,0,1,0.760096386668341
6268,0,1,0.8653023246022452
6269,0,1,0.8112880073955799
6270,0,1,0.9085290870864724
6271,0,0,0.3268999909544881
6272,0,0,0.5526497603613441
6273,0,0,0.0372481605013949
6274,0,0,0.4698148481689091
6275,0,0,0.55591633362462
6276,0,0,0.2408415020551804
6277,0,1,0.815854242641458
6278,0,1,0.9847502309752258
6279,0,0,0.029279338628042256
6280,0,1,0.7955404043630476
6281,0,1,0.9861971752793502
6282,0,0,0.43355034939020975
6283,0,0,0.5161372658939888
6284,0,1,0.9656884057780724
6285,0,0,0.2519006858844895
6286,0,1,0.7035605459878179
6287,0,0,0.5139166004444378
6288,0,1,0.8295749270732119
6289,0,1,0.3098089955512876
6290,0,0,0.014136031468555533
6291,0,1,0.9439612596620989
6292,0,0,0.4477245089462486
6293,0,1,0.9874728178251351
6294,0,1,0.942662936079758
6295,0,0,0.44449349112183417
6296,0,0,0.8704407117112624
6297,0,1,0.9727276760951431
6298,0,0,0.21932199439588684
6299,0,1,0.29839389592674054
6300,0,1,0.49263264544985436
6301,0,0,0.1163082141016635
6302,0,0,0.3563248637781826
6303,0,1,0.538400129336611
6304,0,1,0.9419552987680134
6305,0,1,0.992517429317445
6306,0,0,0.5015804004798059
6307,0,0,0.024887751011737794
6308,0,1,0.5315193245235083
6309,0,0,0.10064049264828837
6310,0,0,0.4379497935984273
6311,0,1,0.9253297613660585
6312,0,1,0.8578945365418001
6313,0,1,0.8290902655548019
6314,0,0,0.06704648500117322
6315,0,0,0.35059193192121246
6316,0,1,0.8747802481370206
6317,0,0,0.09865236256543193
6318,0,0,0.27078588143307525
6319,0,1,0.9176447741727385
6320,0,1,0.94354205656478
6321,0,0,0.04841814824910042
6322,0,1,0.754497205854627
6323,0,0,0.6892398043391262
6324,0,1,0.1567454727184108
6325,0,0,0.007445372060610317
6326,0,0,0.0667603602087808
6327,0,0,0.010324517677390713
6328,0,1,0.7049030400157393
6329,0,0,0.028299878319089485
6330,0,1,0.5895615213022972
6331,0,1,0.8996152697790216
6332,0,0,0.002571147216848754
6333,0,0,0.08064210558904836
6334,0,0,0.42600796490296755
6335,0,0,0.10554554341601145
6336,0,0,0.714498820219335
6337,0,0,0.49807504621837695
6338,0,1,0.9780731585026281
6339,0,1,0.572838020968378
6340,0,0,0.03605210682752683
6341,0,1,0.8745912958529791
6342,0,0,0.4991607034032986
6343,0,1,0.9272478909284861
6344,0,0,0.5644592538462415
6345,0,0,0.08395782563720817
6346,0,0,0.13439981224259603
6347,0,0,0.1711111468528143
6348,0,0,0.17387339748215364
6349,0,0,0.45565091597527685
6350,0,0,0.047062972740878214
6351,0,0,0.6784484895156219
6352,0,1,0.6059797653450778
6353,0,0,0.12733005947877918
6354,0,1,0.8893308504638958
6355,0,1,0.5167074617537802
6356,0,0,0.24278528246028666
6357,0,0,0.0322771082190813
6358,0,0,0.3153003519257362
6359,0,1,0.9205754490422925
6360,0,1,0.9046656055157264
6361,0,0,0.004897514707445657
6362,0,1,0.6930076436621555
6363,0,0,0.001587198191309893
6364,0,1,0.4948623902233961
6365,0,1,0.9334954186283403
6366,0,1,0.22957645988626443
6367,0,0,0.4706887144933152
6368,0,1,0.8061443682938363
6369,0,1,0.7927425741399191
6370,0,1,0.4242495207894134
6371,0,1,0.21222665035836685
6372,0,1,0.8177058984455674
6373,0,0,0.7915055279363872
6374,0,0,0.5774183265891651
6375,0,1,0.9945097236959113
6376,0,1,0.7435445634891855
6377,0,0,0.023084686463183176
6378,0,0,0.19668200949932496
6379,0,1,0.8199790169010075
6380,0,0,0.035902550904879725
6381,0,0,0.4792465062187758
6382,0,0,0.09350910076128188
6383,0,0,0.08216127470831625
6384,0,0,0.023477826768675106
6385,0,0,0.13436715979270422
6386,0,1,0.930223632565413
6387,0,0,0.4963790338854998
6388,0,0,0.14974615826999418
6389,0,1,0.9033266385541264
6390,0,0,0.09308889625629542
6391,0,0,0.22075205121010508
6392,0,0,0.7482092818024608
6393,0,1,0.7727628597646734
6394,0,0,0.2774974113357405
6395,0,1,0.9505494596983588
6396,0,0,0.04229764777799259
6397,0,1,0.8612039024505954
6398,0,1,0.9771334048510723
6399,0,1,0.7232178788154231
6400,0,0,0.24623094326116618
6401,0,0,0.31026771680873905
6402,0,0,0.2536433637483692
6403,0,1,0.9026117719676293
6404,0,0,0.03649055059918488
6405,0,0,0.008096285914546838
6406,0,1,0.8067659195244127
6407,0,0,0.11148056145304477
6408,0,1,0.7936427151188565
6409,0,1,0.3924101708599513
6410,0,0,0.06519980300997114
6411,0,0,0.3884522589911498
6412,0,1,0.9887686272360924
6413,0,1,0.8582610285123716
6414,0,1,0.9021869584056045
6415,0,0,0.0311862414646486
6416,0,1,0.5673741123559772
6417,0,1,0.6612624900514393
6418,0,1,0.8693244964417093
6419,0,1,0.8656987285075597
6420,0,0,0.012276388616424574
6421,0,0,0.15174810984994713
6422,0,1,0.40363694081886237
6423,0,1,0.8999547860861923
6424,0,1,0.8821689844109748
6425,0,1,0.5071882086134891
6426,0,0,0.35437294399865815
6427,0,1,0.22107017942574947
6428,0,0,0.03601603306431979
6429,0,1,0.9374102828332269
6430,0,1,0.8963515997170621
6431,0,1,0.875644998266787
6432,0,1,0.5025004026704468
6433,0,1,0.9900987908750672
6434,0,0,0.15259807453390875
6435,0,0,0.12113352256280398
6436,0,1,0.3585819614665203
6437,0,1,0.8320980346175088
6438,0,0,0.011212845439678543
6439,0,0,0.025169870213287173
6440,0,1,0.875909750424251
6441,0,1,0.9686071031482262
6442,0,0,0.13496610688027863
6443,0,0,0.47882880252751353
6444,0,1,0.9473891530958157
6445,0,1,0.8969329874587041
6446,0,0,0.07167763213522682
6447,0,0,0.05249487086200261
6448,0,1,0.789528442859603
6449,0,1,0.9649970488033162
6450,0,0,0.04044196288600928
6451,0,1,0.8746083480426395
6452,0,0,0.21967212862112057
6453,0,1,0.7516928892567576
6454,0,1,0.6343208085533465
6455,0,1,0.9832527061036276
6456,0,0,0.05348579665290266
6457,0,0,0.19908703792275398
6458,0,1,0.4505144792971032
6459,0,1,0.40641148473251204
6460,0,1,0.8571894406718369
6461,0,1,0.8551113018072323
6462,0,1,0.4628291986653918
6463,0,1,0.8151368198206621
6464,0,1,0.43917296762933017
6465,0,1,0.9522509627687734
6466,0,1,0.828739321258545
6467,0,1,0.7967750228077054
6468,0,1,0.4645186387106479
6469,0,0,0.15712330215407538
6470,0,0,0.4164193502824263
6471,0,1,0.8859246599571011
6472,0,0,0.072438989366354
6473,0,0,0.11304875723804972
6474,0,0,0.09078735823329885
6475,0,0,0.8307834757164394
6476,0,1,0.17960707545952492
6477,0,0,0.3009545863267631
6478,0,1,0.9758233745180266
6479,0,0,0.34900584802245577
6480,0,0,0.018993639135317448
6481,0,1,0.024845672511039245
6482,0,1,0.8573144397087226
6483,0,0,0.02499302073865821
6484,0,0,0.8585993117350137
6485,0,0,0.6980127996065524
6486,0,0,0.5296494543937678
6487,0,1,0.50683707211802
6488,0,0,0.14319311956333053
6489,0,0,0.19174843245455536
6490,0,1,0.6227765652174853
6491,0,1,0.7943717004237513
6492,0,0,0.13979254264577975
6493,0,1,0.9242973873292202
6494,0,1,0.6917087207722532
6495,0,1,0.9698391157194525
6496,0,0,0.41685585331827224
6497,0,1,0.8189704114090361
6498,0,1,0.8007161577140278
6499,0,0,0.7348653584655256
6500,0,0,0.11077068879293621
6501,0,0,0.25975230257139165
6502,0,0,0.1976321363086951
6503,0,0,0.1102968612455975
6504,0,1,0.7856142712092893
6505,0,1,0.3941732068397167
6506,0,1,0.9594927501417834
6507,0,0,0.6306662356027899
6508,0,1,0.9463598663313826
6509,0,0,0.5145809722694622
6510,0,0,0.12707081075608956
6511,0,1,0.6573452604580902
6512,0,1,0.9506227526306738
6513,0,0,0.1420539270934117
6514,0,0,0.006729527836225688
6515,0,1,0.9923815189874806
6516,0,1,0.21544415634115083
6517,0,1,0.9868176413205137
6518,0,1,0.38634065152738195
6519,0,1,0.45699659984887275
6520,0,0,0.3721166965477761
6521,0,1,0.9429261796228311
6522,0,0,0.01861245899219233
6523,0,1,0.8891018828272697
6524,0,1,0.840973943503689
6525,0,0,0.413552826329118
6526,0,0,0.3135408340529685
6527,0,1,0.754717517036087
6528,0,0,0.3259085907498548
6529,0,1,0.8827820856465315
6530,0,0,0.29011133795564986
6531,0,0,0.09356378428821022
6532,0,0,0.0860626960436834
6533,0,1,0.7781879983146613
6534,0,1,0.7236826184448325
6535,0,0,0.0038188981435599125
6536,0,1,0.8668778865261069
6537,0,0,0.15065604532012453
6538,0,0,0.11944071860523295
6539,0,1,0.9683897060294167
6540,0,0,0.15779593084764265
6541,0,0,0.20647353149975958
6542,0,1,0.5127987562556975
6543,0,0,0.076060761204344
6544,0,0,0.12081184148204045
6545,0,0,0.2779629790660468
6546,0,1,0.907709352288338
6547,0,0,0.18050908126354173
6548,0,0,0.02537058786398757
6549,0,1,0.8451666068012695
6550,0,1,0.8929862352661261
6551,0,1,0.9321293795216883
6552,0,1,0.2077754984180396
6553,0,1,0.9935496884006058
6554,0,1,0.7955875880293115
6555,0,1,0.9834434058061764
6556,0,0,0.2427914216010004
6557,0,1,0.6225653546587219
6558,0,0,0.1298806572342559
6559,0,0,0.030071546999031997
6560,0,1,0.5793717311875611
6561,0,1,0.9011420380856272
6562,0,0,0.0159935916170462
6563,0,0,0.13104801557250012
6564,0,1,0.9464998560567728
6565,0,1,0.9992111993668042
6566,0,1,0.9638879512058274
6567,0,0,0.33884436519753214
6568,0,1,0.988705201304288
6569,0,1,0.8570866143480367
6570,0,0,0.2432148433305535
6571,0,1,0.8999113127004794
6572,0,1,0.8504029773722633
6573,0,0,0.0662192402063727
6574,0,1,0.46883196669203736
6575,0,0,0.008606663590665005
6576,0,0,0.027160199980807983
6577,0,0,0.10641184948022503
6578,0,1,0.6654099937264323
6579,0,0,0.07409684544660651
6580,0,0,0.3237279705000882
6581,0,1,0.877585858641413
6582,0,1,0.9688266004327285
6583,0,1,0.9571202412199137
6584,0,0,0.8931596073039938
6585,0,1,0.9991260902808282
6586,0,1,0.8071235118322115
6587,0,0,0.2939335527814044
6588,0,1,0.9304774399125239
6589,0,1,0.9678264178350777
6590,0,0,0.199373291712442
6591,0,1,0.8668021737535336
6592,0,0,0.027283071496126143
6593,0,0,0.01126328384634452
6594,0,0,0.012508920548465446
6595,0,0,0.9461862595860231
6596,0,1,0.9593509660926335
