id,kfold,sentiment,lr_cnt_pred
9228,0,0,0.0002512421670705137
9229,0,0,0.009135594127560114
9230,0,0,0.27099766296988226
9231,0,1,0.6673181114703515
9232,0,1,0.7415289369612897
9233,0,0,0.002415408396951752
9234,0,1,0.927941240302491
9235,0,0,0.0014303521681953467
9236,0,1,0.8361877187981627
9237,0,1,0.9850408312867586
9238,0,1,0.9999863597363231
9239,0,1,0.9037397367130556
9240,0,0,0.8653323320009673
9241,0,1,0.9107680178155735
9242,0,1,0.6950733600624797
9243,0,0,0.6225906481313269
9244,0,0,0.37148867292073323
9245,0,1,0.5323254684781848
9246,0,1,0.9999075789173967
9247,0,0,0.15962325662267318
9248,0,0,0.6056157701347408
9249,0,1,0.9279805419375019
9250,0,1,0.8367505520387092
9251,0,0,0.007146003529090738
9252,0,0,0.2984612042300537
9253,0,0,0.01114406977368782
9254,0,1,0.587307169551369
9255,0,0,0.10843316902249671
9256,0,1,0.6430628618871329
9257,0,0,0.11809028179176217
9258,0,0,0.0011606530257291922
9259,0,1,0.9994239694678718
9260,0,0,0.0009078265763202624
9261,0,1,0.9361577256475777
9262,0,1,0.6271691253205915
9263,0,0,0.00808174939446036
9264,0,1,0.47133621651833574
9265,0,1,0.835666312281361
9266,0,0,0.40253731895701944
9267,0,0,0.1265402186825569
9268,0,1,0.9925855030775367
9269,0,1,0.9931368537159285
9270,0,0,0.34852305116831866
9271,0,1,0.9832793268084163
9272,0,0,0.07159599305712669
9273,0,0,0.023106465130941615
9274,0,0,0.017289696130369073
9275,0,1,0.7886085528893536
9276,0,1,0.9558133328772082
9277,0,1,0.8730437661777947
9278,0,0,0.02958590217116985
9279,0,0,0.008241890140519768
9280,0,1,0.9353521048583147
9281,0,0,0.5080075032041482
9282,0,1,0.9799718580603295
9283,0,1,0.8479020469116083
9284,0,1,0.6240933246347711
9285,0,1,0.67113307151849
9286,0,1,0.9647024236296988
9287,0,1,0.9381366795440282
9288,0,0,0.3618521609674308
9289,0,0,0.2598704416879559
9290,0,0,0.07136897354289821
9291,0,1,0.5663862916313223
9292,0,1,0.7691231472793757
9293,0,0,0.0005623918854550666
9294,0,0,0.020641547693667325
9295,0,0,0.014520437443353391
9296,0,1,0.8805379043609018
9297,0,1,0.9998072549930033
9298,0,1,0.9570282219625461
9299,0,1,0.9450037338523016
9300,0,1,0.42503876525268697
9301,0,0,0.7833006816720384
9302,0,1,0.7456921552018329
9303,0,0,0.019889395526477314
9304,0,1,0.8964895777563632
9305,0,1,0.9437510658743222
9306,0,1,0.9880744351115928
9307,0,1,0.989058237927142
9308,0,0,0.27359612866572974
9309,0,0,0.16936600046613606
9310,0,0,0.002868002579051277
9311,0,0,0.00048197747460369296
9312,0,1,0.997307348499657
9313,0,0,0.10371132495650792
9314,0,1,0.995355155549526
9315,0,0,0.04343338001255897
9316,0,0,0.0002084128923219175
9317,0,0,0.01656460280371904
9318,0,1,0.9860633513516998
9319,0,0,0.8386164930236335
9320,0,0,0.5340484581984305
9321,0,1,0.2682931016242318
9322,0,0,0.024734143279525667
9323,0,0,0.014658406523999638
9324,0,1,0.9394051644340801
9325,0,0,0.008034346805032044
9326,0,1,0.9706639829162637
9327,0,1,0.25943210192838645
9328,0,0,0.0529706966426443
9329,0,0,0.013048397605128083
9330,0,1,0.5492589104129056
9331,0,1,0.6281051706049309
9332,0,0,0.0325495368406433
9333,0,1,0.666661953947114
9334,0,1,0.6270045143110758
9335,0,0,0.011103340920110878
9336,0,0,0.022518990710341136
9337,0,0,0.03787543934057385
9338,0,1,0.9992999321679432
9339,0,0,0.5114203231242909
9340,0,1,0.7255307081490024
9341,0,1,0.0025932031120827694
9342,0,1,0.8090026009093656
9343,0,0,0.36204968619297256
9344,0,0,0.0002820572103158739
9345,0,1,0.7430042532020419
9346,0,1,0.9816125227337142
9347,0,0,0.0857461899530695
9348,0,1,0.9496212339392444
9349,0,1,0.4818329450281376
9350,0,0,0.408430240397706
9351,0,1,0.9905768772177265
9352,0,1,0.5320222597185557
9353,0,0,0.00013841703121261471
9354,0,0,0.4393324460675531
9355,0,0,2.882971672818865e-07
9356,0,1,0.437208978436147
9357,0,0,0.002235573711851256
9358,0,0,0.004801460819719369
9359,0,1,0.35924691879302645
9360,0,0,0.021230073541403327
9361,0,0,0.6878938633190949
9362,0,0,0.061549455742316204
9363,0,1,0.6199465266922362
9364,0,0,0.7683953234670126
9365,0,0,0.11881466650421225
9366,0,0,0.003671136863460362
9367,0,1,0.9425304165004762
9368,0,1,0.9761060738224207
9369,0,1,0.9953174563084453
9370,0,1,0.9399234773490844
9371,0,0,0.0090511176864471
9372,0,1,0.6445367558941587
9373,0,0,0.42251083831866476
9374,0,1,0.5952049906653588
9375,0,1,0.9643045500921775
9376,0,1,0.7474899449818118
9377,0,1,0.9652704901208602
9378,0,1,0.7856495757016476
9379,0,0,0.33222064381949035
9380,0,0,0.002889653808715801
9381,0,0,0.38474187038590335
9382,0,1,0.9856713115619555
9383,0,1,0.615570822577463
9384,0,0,0.8673030224730061
9385,0,1,0.8444402982726008
9386,0,0,0.14275201724679598
9387,0,1,0.6843193032599308
9388,0,1,0.9950722386368744
9389,0,1,0.9082703392782437
9390,0,1,0.6844928733087237
9391,0,1,0.9982365357679566
9392,0,1,0.8489372315420001
9393,0,0,0.005318055130270143
9394,0,0,0.12997608669143296
9395,0,1,0.9089142490217244
9396,0,0,0.5440921799624349
9397,0,0,0.8548990021377618
9398,0,0,0.024042359486444044
9399,0,0,0.7256648314368953
9400,0,1,0.936276364927484
9401,0,0,0.01367444708014041
9402,0,0,0.16976132771060207
9403,0,0,0.1734710797051214
9404,0,1,0.6619979249606602
9405,0,0,0.3923282833682407
9406,0,0,0.07903526950880085
9407,0,1,0.6465998756377653
9408,0,0,0.5788586066901502
9409,0,0,0.5215055301581976
9410,0,1,0.9160137841395588
9411,0,0,0.27965421145629765
9412,0,0,0.787227511668394
9413,0,0,0.001937813637403646
9414,0,0,0.6153388365016919
9415,0,1,0.9443575017948839
9416,0,0,0.04654472930357971
9417,0,0,0.003427614325697806
9418,0,1,0.9894099368918621
9419,0,1,0.28446541247099194
9420,0,0,0.765521640904956
9421,0,0,0.20229425200610684
9422,0,0,0.000512652301875683
9423,0,0,0.3057606391165459
9424,0,1,0.9697012123570384
9425,0,1,0.7771169892783963
9426,0,1,0.9328760926543278
9427,0,0,0.22441440438918595
9428,0,1,0.9970726701949475
9429,0,0,0.21013475324486847
9430,0,0,0.0006453691898210703
9431,0,0,0.001625042550215077
9432,0,1,0.9808087852314369
9433,0,0,0.07535241519048355
9434,0,1,0.08261000288789415
9435,0,1,0.5394814613186755
9436,0,0,0.09279826185890079
9437,0,1,0.7510009884094971
9438,0,0,0.002635954715112015
9439,0,0,0.07407728392477644
9440,0,1,0.9990854552518893
9441,0,1,0.8866256061747658
9442,0,1,0.8461952298577996
9443,0,1,0.9842122617034954
9444,0,1,0.7545127794167347
9445,0,0,0.050601817560239536
9446,0,1,0.6855808832657474
9447,0,1,0.9501572134245174
9448,0,0,0.47349125725681773
9449,0,1,0.9899388818315612
9450,0,1,0.7453463827171141
9451,0,0,0.15132282494244467
9452,0,0,0.0003780261236600086
9453,0,0,4.692614115402152e-05
9454,0,0,0.014442758767465999
9455,0,0,0.03547777310084213
9456,0,1,0.9736628710037546
9457,0,1,0.9945958559209459
9458,0,1,0.44952704575665176
9459,0,1,0.04200229600596574
9460,0,0,0.938633798437766
9461,0,1,0.6998136969704521
9462,0,0,0.08251345787984422
9463,0,0,0.009864590972087884
9464,0,1,0.9982478367833726
9465,0,1,0.8170031562154522
9466,0,0,0.3650705875912377
9467,0,0,0.0001425962407705327
9468,0,1,0.4843933388829501
9469,0,0,0.2111320034842705
9470,0,1,0.9488316267137277
9471,0,0,0.5686739297496171
9472,0,1,0.9687364950031563
9473,0,0,0.6558498862576169
9474,0,0,2.1709603188966814e-05
9475,0,1,0.2901398191800955
9476,0,0,0.000380122164377366
9477,0,1,0.710046326954466
9478,0,0,0.12685069260073992
9479,0,1,0.9595027177082648
9480,0,1,0.4994612910123215
9481,0,0,0.04954629447382965
9482,0,0,0.03049395713419287
9483,0,0,0.726544913767032
9484,0,1,0.9187545209726591
9485,0,0,0.26532541218164296
9486,0,1,0.8309296915258186
9487,0,0,0.8825170315204475
9488,0,0,0.020067119503973992
9489,0,1,0.7260255523807112
9490,0,1,0.9951097022685305
9491,0,0,0.8984681756957325
9492,0,0,0.0006726937208193704
9493,0,1,0.9816063497621298
9494,0,0,0.04645404358275344
9495,0,1,0.448139214197899
9496,0,0,0.4643927237342752
9497,0,1,0.9999890783606928
9498,0,1,0.9097651025457937
9499,0,1,0.2158602812874911
9500,0,1,0.9140014085810549
9501,0,1,0.9673532433971208
9502,0,0,0.20105354383893256
9503,0,1,0.9904168170289996
9504,0,1,0.761280454834715
9505,0,1,0.9894387790850314
9506,0,1,0.6013188701668803
9507,0,1,0.8527814382570007
9508,0,1,0.9999391486381557
9509,0,0,0.33467127538246966
9510,0,0,0.26506721834059443
9511,0,1,0.9693852199266798
9512,0,1,0.8944493143492345
9513,0,0,0.9447598636085032
9514,0,1,0.991342821917544
9515,0,1,0.9388231483855667
9516,0,1,0.9958004094008301
9517,0,0,0.1629793965055485
9518,0,1,0.8947139758582732
9519,0,0,0.004240503675993211
9520,0,1,0.9539130698286173
9521,0,1,0.8285942308350108
9522,0,1,0.9055390357087978
9523,0,0,0.4246669627852208
9524,0,0,0.2610902754428665
9525,0,0,0.5739052312270777
9526,0,1,0.8010107218262128
9527,0,1,0.7392360393734543
9528,0,0,0.11616120592740853
9529,0,1,0.997345825394046
9530,0,0,0.8967966532406552
9531,0,1,0.5769450247413938
9532,0,0,0.00038488817071715797
9533,0,1,0.06025833670959854
9534,0,1,0.8720964526728515
9535,0,1,0.24588031188532017
9536,0,0,0.14463935133945266
9537,0,1,0.9757328245683191
9538,0,1,0.8061790634631193
9539,0,0,0.20800606461337476
9540,0,1,0.6919835584025068
9541,0,0,0.02084107857229712
9542,0,0,0.003278075900252695
9543,0,0,0.05900252012074965
9544,0,1,0.8106953960875735
9545,0,1,0.6769384256397325
9546,0,0,0.0014446116563763694
9547,0,0,0.729377655798967
9548,0,0,0.01876416063491597
9549,0,0,7.542351000295501e-05
9550,0,0,0.13473541236627617
9551,0,0,0.2140652739304652
9552,0,0,0.08235794981938853
9553,0,1,0.9272707336682147
9554,0,0,0.27297796566088106
9555,0,1,0.5278399519898768
9556,0,0,8.969729981628952e-06
9557,0,1,0.9640184905871256
9558,0,1,0.9456913066214456
9559,0,1,0.8398875917858132
9560,0,0,0.22325742705602153
9561,0,1,0.8496285895967526
9562,0,1,0.9948082095883982
9563,0,1,0.8530471668665582
9564,0,1,0.45679663922220537
9565,0,0,0.08689559766945049
9566,0,1,0.8628062251414301
9567,0,1,0.8939165054665641
9568,0,0,0.057529973825849484
9569,0,0,0.03775947370812323
9570,0,0,0.6767249614791362
9571,0,1,0.5749275601496532
9572,0,1,0.9999327150855553
9573,0,1,0.9863697593257907
9574,0,0,0.002387059849383733
9575,0,1,0.21729252480756361
9576,0,0,0.011988030208287391
9577,0,1,0.9724371907340751
9578,0,0,0.016626114768034272
9579,0,1,0.9992864944581088
9580,0,0,0.9246434610955542
9581,0,1,0.9999499425493973
9582,0,1,0.9998650930044483
9583,0,1,0.975333334423793
9584,0,0,0.5364039804097205
9585,0,0,0.18795561839992875
9586,0,1,0.8290711176916957
9587,0,0,8.599266436930332e-05
9588,0,0,0.13201634696435818
9589,0,1,0.9217421836872474
9590,0,1,0.8294718744737103
9591,0,0,0.3372204683853265
9592,0,0,0.01881554327798261
9593,0,1,0.997297223256812
9594,0,0,0.05870977224984755
9595,0,1,0.9829380519266606
9596,0,1,0.9985728478733075
9597,0,1,0.5730327104990302
9598,0,0,0.04264250388756186
9599,0,1,0.6226858797963222
9600,0,0,0.09003890990458012
9601,0,0,0.017517742346726654
9602,0,0,0.3323746868495626
9603,0,1,0.8340539486105557
9604,0,1,0.8320291891702364
9605,0,1,0.9489838271825587
9606,0,1,0.9558737023123418
9607,0,1,0.9876330081544211
9608,0,1,0.9258867844592743
9609,0,0,0.20025379946460875
9610,0,0,0.12814995066257212
9611,0,1,0.9983313089932079
9612,0,1,0.9019300911980975
9613,0,1,0.9976739033507668
9614,0,0,0.5926263337179901
9615,0,0,0.1721315117813587
9616,0,1,0.737063945835028
9617,0,1,0.8240660787858584
9618,0,0,0.024449249217576553
9619,0,1,0.8267082691694297
9620,0,1,0.9709076816146933
9621,0,0,0.106797069085148
9622,0,0,0.2535843100260548
9623,0,1,0.649142309383745
9624,0,0,0.02173129409105697
9625,0,1,0.8339571170184059
9626,0,0,0.0003733117768282653
9627,0,0,0.150272128049668
9628,0,1,0.9997681464715275
9629,0,0,0.28506011281563176
9630,0,0,0.3080730038663188
9631,0,0,0.07495335354715395
9632,0,1,0.9069561630024708
9633,0,0,0.6682842143779736
9634,0,1,0.8491637162729738
9635,0,1,0.9086974307329457
9636,0,1,0.7805209025532397
9637,0,0,0.5994712411113883
9638,0,0,0.0006729863368552515
9639,0,1,0.8830107208357129
9640,0,0,0.25139532439051676
9641,0,0,0.3598618008134021
9642,0,0,0.021037132716052072
9643,0,1,0.5636977019855
9644,0,1,0.8448738836169162
9645,0,0,9.404172371852589e-06
9646,0,0,0.07884684922000992
9647,0,0,3.6492077145026763e-06
9648,0,1,0.9771856301879402
9649,0,0,0.4129621512607927
9650,0,1,0.9221860213796479
9651,0,1,0.5960535412780441
9652,0,1,0.5861507232647276
9653,0,1,0.9688701189983128
9654,0,0,0.45832581189259797
9655,0,0,0.0207962691492657
9656,0,1,0.983616759236198
9657,0,0,0.10247959246664048
9658,0,0,0.06074137286563124
9659,0,1,0.9608309881652355
9660,0,1,0.9754775630243848
9661,0,0,0.002781863371319977
9662,0,0,0.006513182155724675
9663,0,0,0.7239687346991629
9664,0,1,0.92538474874811
9665,0,1,0.571537824895907
9666,0,1,0.5865859306640555
9667,0,0,0.5342801697265757
9668,0,1,0.9584600935598033
9669,0,1,0.9261674017620429
9670,0,0,0.14658089075895067
9671,0,0,0.004067903157678133
9672,0,0,0.04089951811725446
9673,0,1,0.8376781674084074
9674,0,1,0.9658890067854985
9675,0,1,0.9651991385529841
9676,0,1,0.9982236364146818
9677,0,0,0.37759468519359785
9678,0,1,0.993342011070074
9679,0,1,0.8688166829067594
9680,0,1,0.8823683149538457
9681,0,0,0.3400340707292864
9682,0,0,0.003491985534091457
9683,0,0,0.1942951100904633
9684,0,0,0.30846795973319696
9685,0,0,0.0016802288447785715
9686,0,1,0.9879076483238749
9687,0,1,0.9921102786663418
9688,0,0,0.8136184282802706
9689,0,0,0.014993367504896651
9690,0,1,0.9914776310708974
9691,0,1,0.9613009345217624
9692,0,1,0.9953492938536543
9693,0,1,0.976215016943637
9694,0,0,0.24402267282993884
9695,0,1,0.5985763395623158
9696,0,1,0.8722065475651498
9697,0,1,0.3529759005714603
9698,0,1,0.8176349890596746
9699,0,1,0.976260436748473
9700,0,1,0.8188253138543384
9701,0,0,0.19399551700568315
9702,0,1,0.578579103691233
9703,0,0,0.02906425200851836
9704,0,1,0.4357806858051655
9705,0,0,0.02608292796872917
9706,0,0,0.4114818322652709
9707,0,1,0.9963636799272854
9708,0,0,0.6770762311555855
9709,0,0,0.2422917812848291
9710,0,0,0.0038196566660622564
9711,0,0,0.7086381046790456
9712,0,1,0.6149684440373114
9713,0,1,0.8737646343998222
9714,0,1,0.9353777043555755
9715,0,0,0.019243509816234825
9716,0,1,0.9274391680833893
9717,0,0,0.040892406068116796
9718,0,1,0.9678364361816635
9719,0,1,0.7439313217303013
9720,0,0,0.015313386964032135
9721,0,1,0.9983345520053359
9722,0,0,0.039296437105664314
9723,0,1,0.158082092246795
9724,0,0,0.357400589614733
9725,0,1,0.9449482252101405
9726,0,0,0.09386913032245527
9727,0,1,0.6418561865288258
9728,0,1,0.9610110194331429
9729,0,0,0.0023258155344142778
9730,0,0,0.14558961449729046
9731,0,1,0.993691210074412
9732,0,1,0.9987150644101935
9733,0,0,0.218141145565649
9734,0,0,0.016622609293365433
9735,0,0,0.0699994101098955
9736,0,0,0.011160213815252494
9737,0,0,0.013616051017127012
9738,0,1,0.4600218457137491
9739,0,1,0.9995887951331065
9740,0,1,0.511427612662002
9741,0,1,0.27885609920497945
9742,0,0,0.440213576227884
9743,0,0,0.028002954409207085
9744,0,0,0.3475692250143306
9745,0,1,0.9898516275323602
9746,0,1,0.9735199625411857
9747,0,0,0.005943477867856538
9748,0,0,0.10121241416094902
9749,0,1,0.9252000842465787
9750,0,1,0.8918889404125604
9751,0,1,0.9306227727039196
9752,0,0,0.05895410206504773
9753,0,1,0.9456067730163095
9754,0,0,0.25389487699345054
9755,0,0,1.7514729175071627e-05
9756,0,0,0.18936553268715428
9757,0,0,0.014173077023107376
9758,0,0,0.12586747236705773
9759,0,1,0.9981644325065753
9760,0,0,0.16815503108592159
9761,0,1,0.9370860796820989
9762,0,0,0.082090736126896
9763,0,0,0.5770911440249781
9764,0,1,0.9830834667256725
9765,0,0,3.4682766088165674e-05
9766,0,1,0.9945211024650432
9767,0,1,0.9248791865913815
9768,0,1,0.675931605571353
9769,0,0,0.058494463744111484
9770,0,1,0.6743952560530071
9771,0,0,0.031225629383715873
9772,0,1,0.8860234698113374
9773,0,1,0.9989902506999718
9774,0,0,0.6826980911158445
9775,0,0,0.928906879329804
9776,0,1,0.6351012700982585
9777,0,1,0.7897998616754631
9778,0,1,0.18825867631494164
9779,0,0,0.012823864001965326
9780,0,1,0.5856209273080608
9781,0,0,0.04549595820577124
9782,0,1,0.8448337957085195
9783,0,0,0.30634052391952543
9784,0,1,0.981826845857411
9785,0,1,0.9791376517220541
9786,0,0,0.19105358113477214
9787,0,1,0.8309761220449462
9788,0,0,0.06214254900019577
9789,0,0,0.32573311213589007
9790,0,1,0.9707942528797042
9791,0,1,0.9980799530697304
9792,0,1,0.9926427856321313
9793,0,0,0.16490022504735857
9794,0,1,0.9944443491892176
9795,0,1,0.8888700549186508
9796,0,1,0.9077092412456189
9797,0,1,0.6551618936801464
9798,0,1,0.9610392508144266
9799,0,0,0.00018537329385725484
9800,0,0,0.21100223683895863
9801,0,0,0.004064388333113181
9802,0,0,0.0001700197698338626
9803,0,1,0.34411698478254693
9804,0,0,0.3112317156825663
9805,0,1,0.5596457882901187
9806,0,1,0.9331192231233901
9807,0,1,0.3262722270595876
9808,0,0,0.19625628512340898
9809,0,0,0.0004933768422962824
9810,0,1,0.753307382390443
9811,0,0,0.054024654932384085
9812,0,0,0.0007975493781257723
9813,0,1,0.9636255769381802
9814,0,1,0.8407346586666616
9815,0,0,0.025133069603318924
9816,0,0,0.0387546444069706
9817,0,0,0.17761503174614754
9818,0,0,0.040941357884264534
9819,0,0,0.018822664901828306
9820,0,1,0.9997239661952789
9821,0,1,0.997219610650137
9822,0,0,0.3656957100784528
9823,0,1,0.20032589926555258
9824,0,0,0.06273318852295676
9825,0,0,0.08839585542303519
9826,0,0,0.3607346141915608
9827,0,1,0.9986773571934501
9828,0,1,0.8880551407632208
9829,0,1,0.84696495604705
9830,0,0,0.5381308122319421
9831,0,0,0.006413654845794096
9832,0,0,0.06910766107315008
9833,0,1,0.999250473785034
9834,0,0,0.005732363819459442
9835,0,0,0.66116545393158
9836,0,0,0.11489892361699389
9837,0,1,0.6727344202618035
9838,0,1,0.9815508158262998
9839,0,1,0.5759704849160023
9840,0,1,0.9995105446893282
9841,0,0,0.3615793363720383
9842,0,0,0.13697204493634926
9843,0,1,0.8806324653706632
9844,0,0,0.08277514566779878
9845,0,1,0.8067562490448996
9846,0,0,0.35686009497343135
9847,0,1,0.9773745630125151
9848,0,1,0.177528611402666
9849,0,0,0.3500586927563886
9850,0,1,0.9305570849997418
9851,0,0,0.7038400542885337
9852,0,0,0.5876714345611401
9853,0,0,0.0007793229819654833
9854,0,1,0.13433504229923804
9855,0,1,0.9835488718540493
9856,0,1,0.9226089821200046
9857,0,1,0.9175966154967558
9858,0,0,0.05092026463630818
9859,0,1,0.5135477689651583
9860,0,1,0.9918417920522319
9861,0,1,0.884769685479152
9862,0,0,0.17221498481765865
9863,0,0,0.04747192938420294
9864,0,1,0.958819175931648
9865,0,1,0.5834664153094262
9866,0,1,0.9591398809368428
9867,0,1,0.9977828221273667
9868,0,0,0.012474037571093452
9869,0,1,0.997705638447449
9870,0,1,0.9984858537585859
9871,0,0,0.0005265294443142415
9872,0,1,0.7937231921889287
9873,0,1,0.6067354152464598
9874,0,0,0.11836426466869536
9875,0,1,0.9862097604809169
9876,0,0,0.0059067660712959534
9877,0,1,0.9795884308551877
9878,0,0,0.46592970543502776
9879,0,0,0.0015460682753923483
9880,0,1,0.986217647978936
9881,0,0,0.11066113491246479
9882,0,1,0.9127536696800359
9883,0,0,0.16868893544667102
9884,0,0,0.019679220035817204
9885,0,1,0.8291261215150018
9886,0,0,0.22893366130986778
9887,0,1,0.9551839760767665
9888,0,1,0.8635153258617019
9889,0,0,0.3180072004926599
9890,0,0,0.06584321610979794
9891,0,1,0.9999287561024909
9892,0,0,0.9705325771532426
9893,0,1,0.9477227282115218
9894,0,1,0.9442711539632275
9895,0,1,0.8838246878834564
9896,0,0,0.20754955130760197
9897,0,1,0.9798928219377022
9898,0,1,0.9763965017947815
9899,0,0,0.10096177011097285
9900,0,1,0.9672162935071277
9901,0,1,0.9534964768948004
9902,0,1,0.7743639903139512
9903,0,0,4.6272672356909955e-05
9904,0,0,0.01885979738723903
9905,0,0,0.0005439211557340263
9906,0,1,0.6822789925472006
9907,0,1,0.7029622381306819
9908,0,0,5.529838529162559e-07
9909,0,1,0.9741729431622541
9910,0,1,0.9425961800207234
9911,0,1,0.990768200392645
9912,0,0,0.08523221506843018
9913,0,1,0.9942972352758331
9914,0,0,0.37070529702996124
9915,0,0,4.262410124201052e-05
9916,0,0,0.003950465563812834
9917,0,0,5.005543898604776e-05
9918,0,0,0.4453820749458067
9919,0,1,0.9796850831509101
9920,0,1,0.7320283991624612
9921,0,0,0.24405753118075993
9922,0,0,0.030183137766631684
9923,0,0,0.007146654560263178
9924,0,0,0.03289122333230132
9925,0,0,0.07434412564649445
9926,0,1,0.7493664627379455
9927,0,0,0.3622311597953539
9928,0,0,0.016803180375127357
9929,0,1,0.8621383223486386
9930,0,0,0.09563814637668204
9931,0,0,0.8217485247313416
9932,0,1,0.6897384193640167
9933,0,1,0.9697051649986136
9934,0,0,0.0070940522451005536
9935,0,1,0.8300036745167605
9936,0,0,0.03220976081957209
9937,0,0,9.775611452748605e-05
9938,0,0,0.001069745404900435
9939,0,1,0.08381532911355781
9940,0,0,0.16636220922009554
9941,0,0,0.4191678158237729
9943,0,0,0.006401053212943065
9946,0,0,0.006186549528954396
9947,0,1,0.991929450071948
9949,0,0,0.6255525887587289
9952,0,0,0.10624051457864601
9954,0,1,0.44671830310221766
9956,0,0,0.0009632630994684489
9957,0,0,0.04141431944720219
9959,0,0,0.21564005758822627
9960,0,1,0.4334421598955953
9961,0,1,0.5960795140321756
9963,0,1,0.8773590823541748
9964,0,1,0.9829691044771287
9965,0,1,0.9813535768806181
9967,0,1,0.9655891014858842
9969,0,1,0.779742719030662
9971,0,1,0.999528715481697
9972,0,1,0.8342152263749765
9974,0,0,0.0034033419320642602
9975,0,1,0.9856746883289933
9976,0,0,0.0607900957048069
9984,0,1,0.7459156503217839
9987,0,1,0.9748936582964941
9989,0,0,0.143773048835218
9990,0,0,0.000901644735560905
9991,0,1,0.9340296465719031
9993,0,1,0.8633373707189503
9995,0,1,0.8933384318531236
9997,0,1,0.4023735158681337
9998,0,0,0.90011580465889
9999,0,1,0.9688713920372293
10001,0,0,0.006550859071862851
10003,0,1,0.9492425224661174
10005,0,1,0.9617795814686666
10006,0,0,0.026682443616388243
10007,0,1,0.19504782727544587
10008,0,0,0.24303868164596873
10009,0,0,0.49603575211412265
10012,0,0,1.3630588157460013e-06
10015,0,1,0.9288965038594809
10017,0,0,0.0057744069045386195
10021,0,0,0.631556771476813
10022,0,0,0.027549724631244166
10025,0,0,0.0003053797000864595
10026,0,0,0.00041465580708952525
10027,0,0,0.08129521491841296
10028,0,0,0.16471613556413955
10029,0,0,0.0021459794339847523
10030,0,0,0.43891123766516105
10031,0,0,0.270769581581172
10034,0,1,0.913040881622137
10035,0,1,0.8825676211437694
10036,0,0,0.06974350558111612
10038,0,1,0.9512339071818207
10039,0,1,0.1933852973025486
10040,0,0,0.8386826726404777
10045,0,1,0.9896360618377227
10048,0,1,0.9824339652430035
10049,0,0,0.5244164566691195
9942,1,1,0.9994223857912833
9944,1,0,0.043417137352788356
9945,1,0,0.4440543823392297
9948,1,1,0.2508175788640257
9950,1,1,0.9363891341248879
9951,1,0,0.00030287568730573953
9953,1,0,0.06774577155163668
9955,1,0,0.4232597919810342
9958,1,1,0.9738987418158261
9962,1,1,0.9991217770153304
9966,1,1,0.06190765494407848
9968,1,0,0.384908239776913
9970,1,0,0.09130143354511686
9973,1,0,0.09982560139136266
9977,1,0,0.005206835827995427
9978,1,1,0.5964147118568479
9979,1,0,0.0010185246028427246
9980,1,1,0.9827067797183203
9981,1,0,0.03026210245743519
9982,1,1,0.8428698089462096
9983,1,1,0.847958909149832
9985,1,1,0.9207860987724663
9986,1,1,0.9680373308537813
9988,1,1,0.6346110530422738
9992,1,1,0.9943694206635579
9994,1,1,0.9994732244542612
9996,1,0,0.0757453288187758
10000,1,1,0.8497576880746054
10002,1,1,0.9939279226442761
10004,1,1,0.5208350010789924
10010,1,0,0.026682769488015217
10011,1,0,0.024084531598324396
10013,1,1,0.9025931430160747
10014,1,0,0.004391690960998925
10016,1,1,0.3345751788159853
10018,1,0,0.020106433769520912
10019,1,1,0.9038148313256301
10020,1,1,0.4894416358896322
10023,1,0,0.03727218241703632
10024,1,1,0.06880630813940254
10032,1,0,0.02803355036884392
10033,1,1,0.4461879884494127
10037,1,0,0.08783842199442078
10041,1,0,0.16299798630365248
10042,1,0,0.13397721168748372
10043,1,0,0.0011397690120672046
10044,1,0,0.43930340182012495
10046,1,1,0.6185582101594704
10047,1,0,0.18117377178657162
10050,1,1,0.7877434825230137
10051,1,1,0.9311880253161725
10052,1,1,0.9643198113713733
10053,1,1,0.9388130966268365
10054,1,1,0.1612767090703463
10055,1,0,0.021175897633589017
10056,1,0,0.02040672910839064
10057,1,0,0.0006540294741737471
10058,1,0,0.06663284923615662
10059,1,1,0.1011263434331859
10060,1,1,0.3688971059803201
10061,1,0,0.00034726468723907637
10062,1,0,0.011273562966201186
10063,1,1,0.6632718122694726
10064,1,0,0.08269059714948868
10065,1,0,0.15550860487566828
10066,1,1,0.9988254944805062
10067,1,1,0.9842473033337045
10068,1,1,0.44556362242707653
10069,1,0,0.001411314910416218
10070,1,0,0.014957257110387924
10071,1,0,0.01606557303636463
10072,1,0,0.7152823885741066
10073,1,0,0.32202756242620423
10074,1,0,0.0008877604230669564
10075,1,1,0.7715939474643484
10076,1,1,0.9977177923854398
10077,1,0,0.089856599251595
10078,1,1,0.5001759777361745
10079,1,0,0.599862745756303
10080,1,0,0.9668758451853585
10081,1,0,0.1687145242517033
10082,1,1,0.9327839701818209
10083,1,1,0.7585865371100026
10084,1,0,0.0001030519144607675
10085,1,0,0.6701408706847158
10086,1,1,0.3836557013861828
10087,1,0,0.09427356633716924
10088,1,0,0.00185771740736614
10089,1,0,0.1620564969818688
10090,1,1,0.9135155746042355
10091,1,0,0.8035302284722502
10092,1,0,0.0014866088454762584
10093,1,0,0.003888312314345585
10094,1,1,0.9705273770342944
10095,1,1,0.24863191578751115
10096,1,0,0.18157031401114884
10097,1,0,0.0018972862948979227
10098,1,1,0.9930137025951038
10099,1,0,0.0011952977116680827
